Redshift,ZERR
0.3573025,7.537496e-05
0.3573048,6.770312e-05
0.3573858,8.233659e-05
0.3574581,5.270718e-05
0.3574709,9.957189e-05
0.3575668,0.0001138816
0.3576069,7.886396e-05
0.3576206,7.547309e-05
0.3576486,8.906721e-05
0.3577062,7.488015e-05
0.3577205,8.060788e-05
0.3577246,9.595059e-05
0.3578062,8.13921e-05
0.357814,5.256175e-05
0.3578298,7.624723e-05
0.3579988,0.0001173805
0.3580466,8.479625e-05
0.3580582,6.942058e-05
0.3581153,7.847269e-05
0.3581325,5.336725e-05
0.3582922,0.0001251311
0.3583988,3.162997e-05
0.3585047,7.588019e-05
0.3585546,9.106544e-05
0.3586155,8.728154e-05
0.3586579,8.413537e-05
0.3587408,0.0004868177
0.3587616,7.088108e-05
0.3587874,0.0001014559
0.358813,7.109932e-05
0.3588221,5.222052e-05
0.3588694,9.893299e-05
0.35887,7.227406e-05
0.3589723,6.604534e-05
0.3589741,2.602818e-05
0.3589836,6.835815e-05
0.3590402,1.115804e-05
0.3590569,0.0001342577
0.3590613,7.386115e-05
0.3591697,9.601865e-05
0.359197,8.739666e-05
0.3593043,2.265989e-05
0.3593396,4.982962e-05
0.359403,7.713735e-05
0.3594724,0.0002193976
0.3595032,0.0001605221
0.3595926,8.243952e-05
0.3596142,1.685268e-05
0.3596295,7.617612e-05
0.3596369,0.0001043865
0.3596497,8.242617e-05
0.3596547,9.891827e-05
0.3596982,5.66419e-05
0.3597061,0.0001849579
0.3597141,6.673527e-05
0.3597273,5.976624e-05
0.3597274,5.711908e-05
0.3597693,5.666115e-05
0.3598255,6.683917e-05
0.3598411,8.046279e-05
0.3598687,1.451607e-05
0.3599252,8.690464e-05
0.359937,0.000109785
0.3600133,7.691225e-05
0.3600439,5.847182e-05
0.3600658,5.677608e-05
0.3601717,5.497484e-05
0.3601736,6.424794e-05
0.3601978,1.803989e-05
0.360297,9.117942e-05
0.3603114,6.180479e-05
0.3603456,9.377546e-05
0.3603661,0.0001018814
0.3603716,8.521869e-05
0.3603729,4.3666e-05
0.3604079,4.203125e-05
0.3604364,6.691017e-05
0.3604884,8.414204e-05
0.36049,8.169847e-05
0.360539,7.869818e-05
0.360629,0.000121004
0.3606655,1.341086e-05
0.3606811,8.422887e-05
0.3607062,5.977088e-05
0.3607098,7.654978e-05
0.3608728,7.658911e-05
0.3608787,7.801258e-05
0.3608851,7.946232e-05
0.3609692,0.2125394
0.3609838,9.811972e-05
0.3609874,6.876288e-05
0.3610179,0.0001164025
0.3610208,6.154924e-05
0.3610716,6.685073e-05
0.3611821,8.056274e-05
0.3612353,7.704303e-05
0.361254,8.791662e-05
0.3613476,0.0001224985
0.3614174,7.418061e-05
0.3614499,8.0373e-05
0.3614804,7.785919e-05
0.3614906,9.907889e-05
0.3615474,7.59338e-05
0.36155,8.101562e-05
0.36157,7.742608e-05
0.3615796,6.802327e-05
0.3616289,7.113253e-05
0.3616369,6.874478e-05
0.3617504,6.878949e-05
0.3617808,5.585423e-05
0.3617955,3.515471e-05
0.3617983,0.0001448416
0.3618669,9.092707e-05
0.3618925,7.909872e-05
0.3620749,0.0001016306
0.3620955,7.236495e-05
0.3622753,2.084341e-05
0.3623748,4.413397e-05
0.362379,8.883273e-05
0.3624391,5.056306e-05
0.3625076,9.110135e-05
0.3625296,6.724056e-05
0.3625409,8.438242e-05
0.3625826,6.269487e-05
0.362598,8.269436e-05
0.3626113,5.290121e-05
0.3626471,9.553585e-05
0.362669,7.430632e-05
0.3626694,7.055292e-05
0.3627246,2.947266e-05
0.362758,5.650676e-05
0.3627811,0.0001907133
0.3628,8.152348e-05
0.3628251,0.0001247229
0.3628483,9.336302e-05
0.3629147,6.713506e-05
0.3629487,7.629855e-05
0.3629903,9.010734e-05
0.3630225,0.0001053945
0.3630511,7.808355e-05
0.3631105,6.400677e-05
0.3632882,1.043416e-05
0.3633019,5.477476e-05
0.3633335,0.0001167683
0.363448,9.045962e-05
0.3635108,3.449783e-05
0.3635759,6.063982e-05
0.3635829,0.0001236068
0.3635835,0.0001092891
0.3636004,0.0003326558
0.3636079,5.353287e-05
0.3636591,6.364156e-05
0.3637383,8.987824e-05
0.3638081,7.98694e-05
0.3638178,3.423734e-05
0.3638614,3.757726e-05
0.3639659,7.578413e-05
0.3640232,1.531185e-05
0.3640721,8.25941e-05
0.3641482,0.000164965
0.3641727,0.0001277558
0.3641926,0.0001007884
0.36423,7.004293e-05
0.3642815,7.492093e-05
0.3643205,7.457331e-05
0.3643532,7.684818e-05
0.3644143,6.607275e-05
0.364461,6.70862e-05
0.364519,4.176782e-05
0.3645422,4.564037e-05
0.3645442,6.951617e-05
0.3648084,9.10171e-05
0.3648976,4.448093e-05
0.3649717,7.288291e-05
0.3651384,6.333862e-05
0.3651685,7.718241e-05
0.3651758,9.809222e-05
0.3652139,5.313929e-05
0.3652253,0.0001380364
0.3652709,8.0322e-05
0.3653763,6.955266e-05
0.3654304,3.852783e-05
0.3654494,7.047455e-05
0.3654655,0.0001119135
0.3654784,0.0002227765
0.3655135,8.18155e-05
0.3655604,8.49552e-05
0.3655638,6.465719e-05
0.3656228,9.367026e-05
0.3656526,0.0001379118
0.3656945,3.173538e-05
0.365696,7.464629e-05
0.3657347,6.664821e-05
0.3657388,9.744843e-05
0.3657947,5.997786e-05
0.3658829,8.517558e-05
0.3659147,0.0001104676
0.3659148,0.0001238042
0.365922,0.0001468783
0.366002,0.0001455404
0.3661413,4.330271e-05
0.3662021,8.564627e-05
0.3662037,9.388438e-05
0.3662621,0.0003543746
0.3663186,0.0001362204
0.3665063,0.0001153635
0.3665378,8.459535e-05
0.366699,8.307691e-05
0.3667353,6.933755e-05
0.3667665,9.221441e-05
0.3668928,0.0002491459
0.3669226,0.000107698
0.36709,8.65197e-05
0.3671035,0.000111378
0.3671142,9.013242e-05
0.3671224,9.628526e-05
0.3671777,2.593003e-05
0.3671911,7.463191e-05
0.3672736,0.0001139453
0.3673203,9.935015e-05
0.3673771,7.268581e-05
0.3674521,5.994252e-05
0.3674616,0.0001014883
0.3674983,4.566935e-05
0.3675904,9.021554e-05
0.3676,0.0001430905
0.3676086,0.0001449185
0.3676343,4.682021e-05
0.3676717,0.000493729
0.3677194,2.978912e-05
0.3677236,2.452057e-05
0.3677368,6.846066e-05
0.3677989,7.345287e-05
0.3678865,6.113338e-05
0.3679717,0.0001017236
0.3679769,5.965233e-05
0.3680657,0.0001826168
0.3680874,7.175003e-05
0.368135,0.0001168218
0.3681823,7.179714e-05
0.368201,0.0001037937
0.3682076,8.698563e-05
0.3682773,8.118362e-05
0.3683716,8.220558e-05
0.3684021,6.732086e-05
0.3685836,6.443518e-05
0.3686069,6.053297e-05
0.3686477,0.0001404414
0.3686641,8.50802e-05
0.3686998,0.0001553989
0.3687088,7.37295e-05
0.3687227,7.530499e-05
0.3687912,9.603501e-05
0.3688273,7.01348e-05
0.3688517,7.557428e-05
0.3688664,8.467788e-05
0.3689585,6.816843e-05
0.3689841,5.14615e-05
0.3690115,6.060958e-05
0.3690283,8.529003e-05
0.3690303,7.502417e-05
0.3690498,8.821319e-05
0.3690977,0.0001269791
0.3692253,7.232845e-05
0.3692501,7.564727e-05
0.369279,5.87671e-05
0.3692994,7.838361e-05
0.3693584,7.549044e-05
0.3693862,8.71365e-05
0.36942,7.795204e-05
0.3695324,7.879106e-05
0.3696899,8.523685e-05
0.3698419,0.0002089873
0.3699611,2.771297e-05
0.3700473,7.665335e-05
0.370064,9.142595e-05
0.3701726,8.348013e-05
0.3701882,8.68864e-05
0.3704108,7.440108e-05
0.3704886,5.98704e-05
0.3705177,8.556313e-05
0.3706792,5.923049e-05
0.3706874,0.0001367896
0.3706967,0.0001090129
0.3707182,4.300701e-05
0.3707381,2.298289e-05
0.3708397,2.124996e-05
0.3708625,7.651529e-05
0.3709352,0.0001128862
0.3709435,7.973204e-05
0.3709573,6.752968e-05
0.3710031,5.83256e-05
0.3710178,5.946456e-05
0.371038,2.107118e-05
0.3710538,9.35208e-05
0.3711348,7.542505e-05
0.3712634,5.485251e-05
0.3712726,9.131879e-05
0.3713056,8.044075e-05
0.3715098,6.976791e-05
0.3715146,9.150343e-05
0.3715479,7.821664e-05
0.3715479,9.557028e-05
0.3715694,0.0001758503
0.3715828,0.0001041143
0.3716219,7.791896e-05
0.371642,8.078178e-05
0.3716497,9.222492e-05
0.3716714,8.419851e-05
0.3717264,6.83871e-05
0.3717677,8.495678e-05
0.371789,5.860269e-05
0.3718256,0.0001053772
0.3718341,7.282185e-05
0.3719863,6.550428e-05
0.3720703,0.0001275629
0.3722522,0.0001088091
0.3723892,0.0001164737
0.3724179,0.0002298359
0.3724968,0.0001074242
0.3725559,5.628977e-05
0.3725858,7.796776e-05
0.3726623,5.689521e-05
0.3727347,9.84271e-05
0.3727939,8.289744e-05
0.3728383,9.186307e-05
0.3728647,3.456065e-05
0.3729056,9.255768e-05
0.3729369,6.670826e-05
0.3729825,6.236612e-05
0.3730516,0.0002557086
0.3731005,6.706849e-05
0.3731789,5.777055e-05
0.3732185,0.000102814
0.3733506,8.445092e-05
0.3733511,1.497065e-05
0.3735133,3.533657e-05
0.3735691,0.0001274605
0.3735695,8.163319e-05
0.3736852,4.003026e-05
0.3737742,8.45543e-05
0.3737972,8.146746e-05
0.3738207,4.178886e-05
0.3738271,6.298454e-05
0.3738809,8.802365e-05
0.3738931,3.539564e-05
0.3739219,4.113e-05
0.3739869,4.785343e-05
0.3740641,0.0001098514
0.3740865,0.0001051365
0.3741084,9.695724e-05
0.3741831,0.004593251
0.3742689,5.074585e-05
0.3743895,4.075561e-05
0.3743896,3.660775e-05
0.3744183,0.0001074689
0.3744662,9.409067e-05
0.3745263,0.0001177008
0.3745359,7.544678e-05
0.374537,7.757824e-05
0.3748634,9.219454e-05
0.3750187,6.131313e-05
0.3750606,9.344717e-05
0.3752009,5.726021e-05
0.3752309,7.231478e-05
0.3753259,6.836728e-05
0.3753749,9.05312e-05
0.3754491,5.717087e-05
0.3754869,7.296842e-05
0.3756259,6.797653e-05
0.3756996,1.334277e-05
0.3757103,8.455456e-05
0.3758022,9.033566e-05
0.3759059,7.225845e-05
0.3759907,0.0001114388
0.3760144,8.718222e-05
0.3760371,9.596645e-05
0.3760701,4.712302e-05
0.3761089,7.576714e-05
0.3762076,5.827383e-05
0.3763212,1.048024e-05
0.3763218,5.086537e-05
0.3763667,9.937103e-05
0.3764597,8.067507e-05
0.3764633,9.276207e-05
0.376492,6.263964e-05
0.376493,9.571767e-05
0.3765071,6.712324e-05
0.3765129,7.555196e-05
0.3765155,8.244993e-05
0.3765568,8.178709e-05
0.3765869,8.878384e-05
0.3765973,9.266339e-05
0.3767818,0.0001001963
0.3767915,6.301723e-05
0.3768364,5.857569e-05
0.3768542,8.049591e-05
0.3770466,9.190568e-05
0.3770615,9.361622e-05
0.3770937,6.318369e-05
0.3770944,8.043154e-05
0.3771607,7.508256e-05
0.3771747,0.0001086635
0.3772041,7.36753e-05
0.3772607,6.784523e-05
0.3772909,0.0001453562
0.3773232,0.000135645
0.3773415,0.00011975
0.3773596,5.463674e-05
0.3774077,7.183932e-05
0.377418,6.265927e-05
0.3774587,0.0001050683
0.3775412,0.0001108153
0.3775416,0.0001105056
0.377548,8.51341e-05
0.3775953,7.319522e-05
0.3776175,7.748246e-05
0.3777479,0.0001513475
0.3778307,9.179755e-05
0.3778526,6.932527e-05
0.3778735,9.273566e-05
0.3780038,7.527768e-05
0.3780121,8.635734e-05
0.378143,0.0001193383
0.3781715,6.007528e-05
0.3784192,9.487799e-05
0.3784722,6.28983e-05
0.3785054,8.070908e-05
0.3785912,9.411442e-05
0.3786575,6.697564e-05
0.3787991,6.13394e-05
0.3789719,0.000139818
0.3790379,9.528342e-05
0.3790533,6.938543e-05
0.3790865,6.389026e-05
0.3792367,0.0001530934
0.3792786,0.0001076963
0.3792829,8.047499e-05
0.3793402,4.959922e-05
0.3793757,7.146743e-05
0.37939,7.337861e-05
0.37939,9.402351e-05
0.3794369,7.532701e-05
0.3794799,4.603586e-05
0.3795098,7.684442e-05
0.3795198,7.692422e-05
0.3795598,7.765806e-05
0.3795804,6.413941e-05
0.379613,9.042331e-05
0.379618,6.120725e-05
0.3796276,3.318689e-05
0.3796436,7.014654e-05
0.3796442,9.818649e-05
0.3797079,7.011325e-05
0.3797851,5.376115e-05
0.3798191,0.0001497466
0.3799519,6.683004e-05
0.3799524,5.742412e-05
0.3800472,9.120781e-05
0.3802392,0.0001078938
0.3802972,8.419384e-05
0.3803006,8.448095e-05
0.3803217,8.680078e-06
0.380329,7.302613e-05
0.3804777,6.505507e-05
0.3805023,3.61823e-05
0.3805445,0.0001138944
0.3806143,5.618092e-05
0.3806241,0.0001160469
0.3806816,2.60511e-05
0.3807358,0.0001649587
0.3807831,0.0001006621
0.3807934,7.485766e-05
0.3808021,9.266106e-05
0.38084,7.322351e-05
0.3808812,0.0001005615
0.3808997,7.436684e-05
0.380912,5.832443e-05
0.3809797,8.533311e-05
0.3810833,0.0001237753
0.3812212,8.101074e-05
0.3812582,0.0001277411
0.3812863,2.579438e-05
0.3813111,5.927448e-05
0.3813431,8.856414e-06
0.3813609,3.115637e-05
0.381371,7.213273e-05
0.3813945,0.0001622263
0.3814508,0.0001115884
0.381543,8.425976e-05
0.3815526,6.382263e-05
0.3815655,2.73511e-05
0.3815805,5.974803e-05
0.3815964,9.242041e-05
0.3816018,6.419755e-05
0.3816972,7.606e-05
0.3817397,9.971258e-05
0.3818078,0.000120617
0.3818244,0.5661374
0.3818335,7.062233e-05
0.3818691,7.183191e-05
0.3818704,6.160863e-05
0.3819194,5.002321e-05
0.3819212,0.0001016796
0.3819435,6.951573e-05
0.3819794,5.379417e-05
0.3819963,0.0001015758
0.3820162,5.945607e-05
0.3820336,5.842742e-05
0.3820862,0.0004174295
0.3821571,8.740658e-05
0.3821599,8.772198e-05
0.3822732,6.359113e-05
0.3824557,9.137804e-05
0.3824601,0.0001488575
0.3824735,5.944678e-05
0.3824904,0.0001113152
0.3825235,0.0001131806
0.3825379,8.148798e-05
0.3825468,0.0001335743
0.3825477,0.0001843683
0.3825491,0.0003077317
0.3825634,8.661953e-05
0.3825818,3.959372e-05
0.3825953,0.001204132
0.3826015,2.766956e-05
0.3827274,5.913997e-05
0.3827312,9.406807e-05
0.3827704,5.935549e-05
0.3827921,0.0001045159
0.3830334,5.251983e-05
0.3830629,3.425195e-05
0.3830753,7.481908e-05
0.3832511,6.242801e-05
0.3832525,0.0001139915
0.3833793,0.0001070562
0.3834892,7.14366e-05
0.3835433,5.025408e-05
0.3835995,7.372996e-05
0.3836743,8.674215e-05
0.3837281,0.0001210792
0.3837405,0.000104393
0.3837442,0.0001478312
0.3837555,8.193825e-05
0.3837562,6.56104e-05
0.3837689,8.832578e-05
0.3839013,4.874761e-05
0.3839699,0.0001063489
0.384001,5.742117e-05
0.3841115,0.0001562318
0.3841189,7.696556e-05
0.3841499,0.000101301
0.3841855,0.0001861763
0.3842434,5.163223e-05
0.3844406,7.158073e-05
0.384471,0.0001213993
0.3846911,0.0001340213
0.3847464,6.726849e-05
0.3847534,4.586466e-05
0.384866,6.964926e-05
0.3849386,9.580504e-05
0.3849625,9.857036e-05
0.3850137,4.340108e-05
0.3850439,0.0001084456
0.3850564,8.045187e-05
0.385085,9.329076e-05
0.3851044,0.0002045103
0.3851323,4.715966e-05
0.3851534,6.825759e-05
0.3853176,0.0001114487
0.3853412,9.299924e-05
0.3853789,7.018467e-05
0.3855561,7.738906e-05
0.3855731,0.000125337
0.3855828,7.605567e-05
0.3857345,9.447009e-05
0.3857394,8.25457e-05
0.3857664,0.0001216524
0.385851,8.140295e-05
0.3859771,3.95303e-05
0.3860298,1.909984e-05
0.3860644,7.2847e-05
0.386141,7.554571e-05
0.386191,6.978503e-05
0.3862002,7.350864e-05
0.3862386,0.0001046515
0.3862872,4.055994e-05
0.386405,8.867418e-05
0.3864405,9.127615e-05
0.3865741,0.0001921668
0.3866734,5.088844e-05
0.3867621,0.0004523052
0.3868141,8.713784e-05
0.386937,4.957038e-05
0.3869464,6.957357e-05
0.3869549,6.734701e-05
0.3869828,7.449641e-05
0.3870074,3.795033e-05
0.3870824,8.552567e-05
0.3871207,8.115725e-05
0.3871821,6.864878e-05
0.3872189,6.682044e-05
0.3872467,6.814565e-05
0.3873237,0.000129595
0.3874826,7.473591e-05
0.3874959,0.000111569
0.3875948,7.566604e-05
0.3876264,8.392685e-05
0.3877066,0.0001454296
0.387768,7.475856e-05
0.3877875,0.0001040647
0.3877897,8.558311e-05
0.3878194,7.565423e-05
0.387844,7.08226e-05
0.3878591,0.0001213927
0.3878651,8.530805e-05
0.3878877,7.471964e-05
0.3879125,7.803581e-05
0.3879417,4.08352e-05
0.3879531,9.972513e-05
0.3880048,3.785575e-05
0.3880895,8.474148e-05
0.3881067,8.701767e-05
0.3881614,3.686599e-05
0.388306,1.643301e-05
0.3883246,5.929121e-05
0.3883277,0.0001065188
0.3883782,0.0001081759
0.3883861,0.000124844
0.3884359,7.79516e-05
0.3885137,0.006444733
0.3885764,1.632053e-05
0.3886043,0.0001770248
0.3886116,7.402027e-05
0.3886178,4.839561e-05
0.3887202,8.529978e-05
0.3887514,7.607425e-05
0.3887571,8.901278e-05
0.3887667,0.0001894824
0.3888043,8.335293e-05
0.3888112,9.684478e-05
0.3888398,1.483031e-05
0.3888654,6.015163e-05
0.3888799,7.395346e-05
0.3888851,9.836304e-05
0.3888925,6.255217e-05
0.3889364,0.0001805619
0.3891135,7.743225e-05
0.3891492,0.8555935
0.3891542,6.701801e-05
0.3891593,7.348393e-05
0.3892392,6.976971e-05
0.389252,8.327055e-05
0.3892892,0.0001046963
0.3893193,8.036822e-05
0.3893317,8.223861e-05
0.3893366,2.35686e-05
0.3893396,2.25287e-05
0.3893729,8.381255e-05
0.3894718,9.018222e-05
0.3894942,6.957464e-05
0.3894944,0.0001059098
0.3894963,0.0001756737
0.3895406,8.388227e-05
0.3895843,7.56954e-05
0.3896211,8.04314e-05
0.3896461,9.056696e-05
0.3897514,0.0001021429
0.3899491,8.582784e-05
0.3900565,7.519064e-05
0.3900732,8.026566e-05
0.3900923,8.479627e-05
0.3901798,8.696631e-05
0.3901809,9.315265e-05
0.390234,6.88079e-05
0.3905433,3.105309e-05
0.3905476,0.0001136393
0.3905614,0.0001022355
0.3905826,9.600777e-05
0.3905865,0.0001131491
0.390589,0.000144
0.3906235,8.352124e-05
0.3906392,0.0001061998
0.3907315,0.0001005178
0.3907582,8.478043e-05
0.3907616,0.4170919
0.3907764,8.312558e-05
0.3908636,4.930341e-05
0.3908772,9.273441e-05
0.3908784,8.294982e-05
0.3908847,9.536408e-05
0.3909347,0.0004647889
0.3910258,0.0002640235
0.3910407,7.742187e-05
0.3910912,8.118723e-05
0.3911183,0.0001002549
0.3911535,8.162721e-05
0.391163,8.330274e-05
0.3912455,9.811105e-05
0.3912902,5.323078e-05
0.3913146,8.799159e-05
0.3913166,5.784802e-05
0.3913182,8.798535e-05
0.3914145,8.554418e-05
0.3914586,5.199695e-05
0.3914774,8.566329e-05
0.3914955,6.631612e-05
0.3915097,0.0001721688
0.3915145,7.883921e-05
0.3915314,9.380227e-05
0.3915832,7.763253e-05
0.3916646,2.293698e-05
0.3917393,0.0003555436
0.3917778,0.0001020423
0.3919013,0.0001639529
0.392025,0.0003206202
0.3921319,4.618358e-05
0.392146,1.522111e-05
0.3922284,0.0001168971
0.3922491,5.600728e-05
0.3923357,3.571731e-05
0.3923649,8.731501e-05
0.3924521,6.141638e-05
0.3924775,7.488219e-05
0.39248,0.0001570067
0.392495,8.451014e-05
0.3925399,0.0001149802
0.3926382,9.998426e-05
0.3926699,0.0001346793
0.3928156,1.293151e-05
0.3928236,8.037009e-05
0.3928263,7.776302e-05
0.393112,5.658025e-05
0.3931864,7.604402e-05
0.3932345,8.416405e-05
0.3933268,8.860721e-05
0.3933882,0.0001075421
0.3934245,0.0001404689
0.3934311,6.737671e-05
0.3934967,0.0001297054
0.3935244,9.369241e-05
0.3935611,5.660196e-05
0.3936032,0.0001080188
0.3936036,8.472674e-05
0.3936464,8.313009e-05
0.3936704,9.816544e-05
0.3936886,8.013201e-05
0.3937153,0.0001516395
0.3938595,0.0001358844
0.3939406,6.709666e-05
0.3939507,9.351644e-05
0.3939945,6.638893e-05
0.3940049,8.513629e-05
0.3940056,0.0001054292
0.3940265,7.558503e-05
0.3940618,7.256986e-05
0.3940929,5.577787e-05
0.3941971,9.071346e-05
0.394271,6.008662e-05
0.3943972,3.211971e-07
0.394468,4.951581e-05
0.3945571,6.842687e-05
0.3945904,0.0001054958
0.3946364,0.0001069303
0.3946374,6.583207e-05
0.3947107,0.0001092382
0.3947159,8.9972e-05
0.394729,0.0001175727
0.3948276,7.696031e-05
0.3948373,5.834782e-05
0.3948583,6.138447e-05
0.3949037,7.498667e-05
0.3949895,2.044863e-05
0.3949956,0.0001914087
0.3949974,8.260026e-05
0.3950326,7.852766e-05
0.3950681,8.414352e-05
0.3951172,8.062132e-05
0.3951799,0.0001104065
0.3952507,0.0001789726
0.3952558,8.021876e-05
0.3953151,7.931814e-05
0.3953236,6.672312e-05
0.3953363,0.0001094132
0.3954012,9.533329e-05
0.3954546,2.318171e-05
0.3954942,8.078486e-05
0.3955278,9.946421e-05
0.3956057,5.374221e-05
0.3956208,7.634344e-05
0.395671,0.0001393953
0.3956852,6.527815e-05
0.395781,8.946174e-05
0.3957821,7.500585e-05
0.395845,6.499483e-05
0.395846,0.0001142373
0.3958729,0.000413276
0.3959032,7.543321e-05
0.3959891,3.554782e-05
0.3961754,8.405976e-05
0.3962261,8.265826e-05
0.3962342,9.462122e-05
0.3962492,8.482637e-05
0.3963721,3.151725e-05
0.3963722,0.0001044223
0.3963947,9.925543e-05
0.39646,5.494401e-05
0.3964998,8.361452e-05
0.3965447,0.0002251159
0.3966036,0.000107783
0.3966462,6.252298e-05
0.3966468,7.510187e-05
0.3967136,7.840901e-05
0.3967373,6.635e-05
0.3969056,0.0001388181
0.3971467,6.260648e-05
0.3971611,5.767359e-05
0.3971957,3.341238e-05
0.3972415,9.497896e-05
0.3973206,7.649128e-05
0.3973466,0.000177142
0.3974592,0.0001645221
0.3974715,7.110769e-05
0.3974831,0.0001233752
0.3974915,0.0001023514
0.3976758,0.0001125322
0.3977392,0.0002305872
0.3977619,7.971573e-05
0.3977673,0.000135575
0.3977857,8.105251e-05
0.3977962,0.0001487339
0.3979417,7.118566e-05
0.3979419,7.177244e-05
0.3980294,6.027264e-05
0.398033,9.754313e-05
0.3980513,9.171602e-05
0.3980675,7.857952e-05
0.39808,6.625221e-05
0.3981309,0.0001330712
0.3981775,0.0001027551
0.3982218,6.405471e-05
0.3982597,0.0002949515
0.3983959,0.0001065693
0.3984347,6.354976e-05
0.3984367,0.0001023241
0.3984425,0.0003544838
0.3985527,0.0001410788
0.3985544,3.804947e-05
0.3985853,0.0001124217
0.3985856,0.0001345979
0.3986289,6.673857e-05
0.398661,0.0002356752
0.3986934,0.000121352
0.3988008,0.0001127149
0.3988093,0.0001062143
0.398923,8.912632e-05
0.3990182,0.0001105204
0.3990727,9.121621e-05
0.3991724,4.960785e-05
0.3991743,9.991557e-05
0.3991822,0.0001624502
0.3992643,0.0001176276
0.3993449,5.719535e-05
0.3993593,0.0001068284
0.3994078,0.0001119777
0.3994391,5.48703e-05
0.3994426,7.13923e-05
0.3995272,1.213774e-05
0.3995465,0.0001404783
0.3995821,0.0001912062
0.3996011,8.944995e-05
0.3996197,0.0001047138
0.3996655,9.553092e-05
0.399763,3.52684e-05
0.3999678,0.0001081159
0.3999834,0.0001145395
0.4000922,8.651002e-05
0.4001159,8.80873e-05
0.4001662,0.0001363112
0.4001757,4.067667e-05
0.4001983,0.000164385
0.4002002,2.98575e-05
0.4002224,0.000130229
0.400242,8.907569e-05
0.4003516,6.904081e-05
0.4004378,9.595219e-05
0.4005229,7.972267e-05
0.4005283,0.0005433245
0.4005816,9.139277e-05
0.4006422,8.692828e-05
0.4006502,0.0001074013
0.4006661,4.93619e-05
0.4007,3.700037e-05
0.4007461,0.0008302956
0.4008612,6.914072e-05
0.4009196,7.180771e-05
0.4009264,6.087442e-05
0.4009293,9.387897e-05
0.4010288,2.519912
0.4010324,2.082869e-05
0.4010812,0.0002916832
0.4011004,0.000120734
0.4011214,7.284714e-05
0.4011238,8.208794e-05
0.4013213,8.517632e-05
0.4013228,6.766822e-05
0.4013732,3.777821e-05
0.4015273,0.0001005918
0.4017137,7.01383e-05
0.4017819,8.904487e-05
0.4018195,7.933548e-05
0.401873,7.277694e-05
0.4018759,7.502655e-05
0.4018809,9.531654e-05
0.4019017,8.46712e-05
0.4019393,8.852834e-05
0.4019558,9.608422e-05
0.4019704,6.943908e-05
0.4021103,4.441003e-05
0.4021345,0.0002105624
0.4021583,0.000105125
0.4022042,9.10466e-05
0.4022272,8.317325e-05
0.402342,0.0001322127
0.4024227,0.000790461
0.4025357,0.0001338557
0.4025787,6.064121e-05
0.4025923,0.0001996785
0.402643,9.580434e-05
0.4027508,3.169784e-05
0.4028067,9.446708e-05
0.4028143,9.081207e-05
0.4028314,0.0001516565
0.4029792,4.271814e-05
0.4030294,2.74637e-05
0.4030869,7.24383e-05
0.4031985,8.486267e-05
0.4032227,7.698168e-05
0.4034366,0.0001275954
0.4034426,7.028416e-05
0.403471,7.089929e-05
0.403475,0.000129759
0.4035426,0.0001490268
0.403615,0.0001058309
0.4036768,8.935256e-05
0.4037336,9.034297e-05
0.403762,0.0002111972
0.4037839,0.000136665
0.4037989,8.197811e-05
0.4038015,0.0001169246
0.4038075,9.508758e-05
0.4039286,5.244645e-05
0.4039864,0.0001329019
0.4040404,6.716418e-05
0.4041455,1.201093e-05
0.4041522,8.235622e-05
0.4041605,0.0001379405
0.4041941,0.0004116902
0.4042615,2.810766e-05
0.4042855,6.739471e-05
0.4043109,1.19792e-05
0.4043144,0.0001496139
0.4043285,9.345958e-05
0.4044474,0.0004859056
0.4045052,0.0001107703
0.4046161,8.25906e-05
0.4047187,7.893197e-05
0.4047849,2.898406e-05
0.4047994,1.987977e-05
0.4048911,6.793525e-05
0.4050342,8.685234e-05
0.405099,0.0001200722
0.4051683,7.528922e-05
0.4052216,0.0001164265
0.4052794,0.0001135425
0.4052862,0.0001678792
0.4053852,7.179361e-05
0.4054099,4.621682e-05
0.4054271,2.390066e-05
0.4054375,0.0001012989
0.4054561,4.5279e-05
0.4054698,6.356042e-05
0.4055087,4.893177e-05
0.405529,4.423657e-05
0.4055515,3.330132e-05
0.4055745,3.729374e-05
0.4056314,0.0001694103
0.4057142,6.47813e-05
0.4057885,0.0001635406
0.4058051,8.7712e-05
0.4058346,0.0001177032
0.4058619,0.0001462613
0.4059015,8.086188e-05
0.4060035,8.500363e-05
0.4061255,7.097214e-05
0.4061295,6.996873e-05
0.4061579,6.315603e-05
0.4061581,0.0001967022
0.406196,2.323789e-05
0.4062893,6.706535e-05
0.4063592,0.0001060755
0.4063728,8.769403e-05
0.4063903,1.199632e-05
0.406406,8.55949e-05
0.406428,8.999005e-05
0.4064412,6.186411e-05
0.4065315,0.0002108276
0.406602,0.0001351948
0.406691,6.926135e-05
0.4067458,0.0002375674
0.4067589,0.0001918898
0.4067727,2.371172e-05
0.4068289,0.0001111673
0.4068525,1.423792e-05
0.4068736,6.227898e-05
0.4068773,0.0001002164
0.406893,0.0001760429
0.4070361,6.397006e-05
0.4070641,4.300613e-05
0.4070776,8.320333e-05
0.4071836,5.723314e-05
0.4072102,0.0001360929
0.407282,8.351314e-05
0.4073696,0.0001081427
0.4074599,0.0001514992
0.4074864,9.843759e-05
0.4075053,0.003151308
0.4075493,0.0001255077
0.4075644,8.054807e-05
